species,x,y
Pinus sylvestris,29.3504753112793,64.6675338745117
Pinus sylvestris,18.145938873291,65.1657180786133
Quercus suber,-7.94198226928711,39.0923690795898
Pinus sylvestris,24.2076320648193,54.9206695556641
Pinus sylvestris,20.052562713623,54.1832580566406
Pinus sylvestris,27.0389099121094,65.8602523803711
Quercus robur,23.9986152648926,55.4836883544922
Pinus pinaster,-5.01845693588257,37.9781150817871
Pinus sylvestris,22.1946144104004,61.1780815124512
Pinus halepensis,-0.838407278060913,38.0538597106934
Quercus ilex,-6.76692056655884,39.3519554138184
Quercus suber,-5.5556058883667,38.0015258789063
Pinus nigra,24.6729488372803,41.9682312011719
Pinus sylvestris,14.7349157333374,49.3968544006348
Pinus sylvestris,-0.917907416820526,40.0072937011719
Pinus sylvestris,15.6419582366943,58.1326789855957
Abies alba,7.71096897125244,46.6105079650879
Picea abies,26.2678318023682,65.0285568237305
Pinus halepensis,1.86635148525238,41.8501396179199
Pinus radiata,-6.67282199859619,42.6636009216309
Pinus sylvestris,25.9509029388428,65.7374649047852
Picea abies,8.39159679412842,50.3392601013184
Fagus sylvatica,-7.55396938323975,53.141242980957
Picea abies,-5.00084400177002,56.0913276672363
Pinus nigra,0.629347383975983,42.0324821472168
Quercus cerris,13.9113149642944,45.319206237793
Quercus faginea,-2.75155115127563,40.8441886901855
Fagus sylvatica,6.0637035369873,45.5798835754395
Pinus nigra,9.08963584899902,42.1576347351074
Picea sitchensis,-3.11604142189026,55.3784408569336
Picea abies,27.1860580444336,60.8105888366699
Quercus petraea,17.0641956329346,49.8702621459961
Pinus pinaster,-0.907646358013153,43.9238739013672
Pinus sylvestris,14.3449993133545,49.3585472106934
Fagus sylvatica,11.6701936721802,53.628604888916
Pinus sylvestris,11.7685699462891,59.8049354553223
Pinus sylvestris,16.0504760742188,49.1984558105469
Fagus sylvatica,15.4670820236206,46.6491165161133
Fagus sylvatica,22.377649307251,45.2875709533691
Quercus ilex,-1.14758253097534,39.9721183776855
Quercus ilex,-0.739407539367676,39.9268569946289
Pinus sylvestris,-0.329585015773773,53.2717514038086
Pinus sylvestris,30.0936698913574,62.2304611206055
Picea abies,7.42288827896118,58.4962463378906
Picea abies,25.6910858154297,47.2968673706055
Pinus halepensis,6.16905212402344,43.3090438842773
Quercus petraea,9.96242809295654,53.3884315490723
Pinus sylvestris,25.2481594085693,54.338207244873
Picea abies,13.8529167175293,49.934642791748
Quercus ilex,2.87332034111023,43.5395889282227
Abies alba,6.94903087615967,48.0507965087891
Fagus sylvatica,2.29092669487,42.1195983886719
Pinus contorta,-3.49970817565918,55.4653968811035
Acer campestre,0.53001743555069,45.5358200073242
Picea abies,24.5755653381348,54.4843711853027
Picea abies,29.1481800079346,61.7878723144531
Quercus robur,-1.27598810195923,43.110481262207
Abies alba,7.93693399429321,47.8397064208984
Pinus nigra,-1.17624020576477,42.4569625854492
Pinus pinaster,-7.68493032455444,43.5585975646973
Quercus ilex,-4.48789167404175,38.299732208252
Pinus nigra,20.9471702575684,40.0404853820801
Picea abies,6.28255605697632,50.5241813659668
Picea abies,15.4073219299316,57.2408828735352
Pinus sylvestris,-2.36484742164612,41.7882919311523
Pinus pinaster,-8.71248912811279,37.2675971984863
Quercus robur,-3.07868027687073,54.5343475341797
Pinus halepensis,-0.229084834456444,40.0456390380859
Picea sitchensis,-5.37472915649414,56.0372581481934
Quercus pubescens,7.034348487854,43.9607429504395
Pinus radiata,-7.4805703163147,43.3085746765137
Quercus robur,-3.99316787719727,51.9859085083008
Pinus sylvestris,15.7453603744507,62.0372047424316
Pinus sylvestris,0.765381395816803,42.2540588378906
Pinus sylvestris,29.6115951538086,61.8938102722168
Pinus halepensis,0.399940818548203,41.2561111450195
Pinus pinaster,-8.25348281860352,40.6783103942871
Fagus sylvatica,13.1681795120239,47.5611686706543
Pinus sylvestris,26.0245132446289,64.1450576782227
Picea abies,6.07766485214233,45.7427558898926
Pinus sylvestris,12.4770879745483,52.6798362731934
Picea abies,28.371753692627,63.4637069702148
Picea sitchensis,-2.4646430015564,55.2992477416992
Pinus sylvestris,-2.91554355621338,42.0287971496582
Quercus cerris,19.1757278442383,48.0439071655273
Pinus sylvestris,28.5192432403564,65.7175750732422
Pinus sylvestris,12.9897994995117,62.5419692993164
Acer pseudoplatanus,3.85931611061096,49.9150352478027
Acer pseudoplatanus,4.85067272186279,49.9192810058594
Picea abies,28.9315490722656,62.1057205200195
Picea glauca,9.11145496368408,55.9824295043945
Pinus sylvestris,-3.12983465194702,55.8057136535645
Fagus sylvatica,-3.71833848953247,48.3508949279785
Pinus sylvestris,25.1392269134521,61.6330337524414
Quercus robur,23.9597511291504,55.4880294799805
Pinus pinaster,-2.85399580001831,38.0400199890137
Pinus pinaster,-2.96419453620911,41.6296806335449
Picea abies,16.1474227905273,50.6179962158203
Fagus sylvatica,14.7657651901245,48.508056640625
Picea abies,23.5146503448486,60.1439552307129
Pinus radiata,-2.623690366745,43.3071365356445
Picea sitchensis,-3.75086975097656,54.890064239502
Fagus sylvatica,2.01900935173035,49.6195602416992
Picea abies,24.2663173675537,62.7508544921875
Fagus sylvatica,-1.60181212425232,43.000846862793
Quercus cerris,11.265154838562,42.9757232666016
Fagus sylvatica,1.26232326030731,46.0338516235352
Quercus petraea,21.4250411987305,48.5768165588379
Picea abies,15.9779682159424,50.4015617370605
Quercus petraea,17.5187797546387,47.1577453613281
Picea abies,17.7671718597412,49.1556701660156
Pinus sylvestris,16.7236404418945,49.4849319458008
Picea abies,23.2997379302979,60.4757232666016
Pinus pinaster,-3.06738424301147,40.9763412475586
Picea abies,29.512903213501,66.2216262817383
Pinus radiata,-2.99492192268372,43.1233558654785
Pinus halepensis,-1.00878500938416,39.2306289672852
Pinus pinaster,0.27480149269104,44.1333312988281
Picea abies,10.5430459976196,49.3061714172363
Quercus petraea,7.36415529251099,49.8614196777344
Pinus sylvestris,25.0294723510742,54.3012275695801
Fagus sylvatica,15.8481283187866,47.1344795227051
Pinus sylvestris,24.6504383087158,66.1174545288086
Quercus ilex,-2.87636923789978,40.8096084594727
Quercus robur,-4.13158893585205,51.8139724731445
Pinus sylvestris,16.1441059112549,47.8491363525391
Quercus robur,5.59036922454834,49.1578788757324
Picea abies,24.1894836425781,62.1699028015137
Pinus sylvestris,-0.885867416858673,42.6799430847168
Picea abies,28.5600814819336,62.5357437133789
Pinus halepensis,-2.33252358436584,40.0572967529297
Pinus pinaster,0.572778463363647,45.2132301330566
Pinus halepensis,-1.97726726531982,38.2096557617188
Pinus nigra,-2.3413074016571,38.4376258850098
Quercus robur,-0.719716310501099,44.9252128601074
Quercus ilex,0.32041722536087,40.9208793640137
Abies alba,5.87379121780396,46.5646781921387
Quercus robur,0.279891908168793,51.511344909668
Quercus cerris,22.3533172607422,45.8642044067383
Fagus sylvatica,-2.29737067222595,42.8274574279785
Quercus ilex,-2.88984727859497,42.8173332214355
Pinus pinaster,-4.4995059967041,40.8117332458496
Pinus sylvestris,-5.34423732757568,57.5553817749023
Fagus sylvatica,7.94375228881836,47.3356704711914
Pinus sylvestris,22.8351879119873,68.265380859375
Pinus sylvestris,14.6263465881348,49.8517303466797
Quercus pubescens,5.44189739227295,43.9478492736816
Pinus sylvestris,11.6062936782837,60.5090293884277
Fagus sylvatica,17.4384269714355,50.2526321411133
Acer platanoides,7.55680894851685,47.8273963928223
Quercus suber,-3.58223128318787,38.3418502807617
Quercus pubescens,11.7030639648438,43.7456474304199
Quercus robur,4.04522371292114,47.9498176574707
Picea abies,12.8185615539551,49.416130065918
Pinus sylvestris,10.2983140945435,60.3827362060547
Pinus sylvestris,26.4370632171631,61.1583862304688
Quercus robur,17.572286605835,50.2076950073242
Pinus sylvestris,15.5567216873169,48.7281684875488
Fagus sylvatica,10.5628061294556,49.8276672363281
Quercus robur,3.39265871047974,46.2326774597168
Fagus sylvatica,15.0859346389771,45.6030235290527
Picea abies,14.6337957382202,49.0587425231934
Fagus sylvatica,2.47961044311523,41.7711601257324
Quercus robur,18.5240592956543,57.1928977966309
Pinus sylvestris,-1.99007332324982,40.3740692138672
Pinus sylvestris,21.0886707305908,65.548942565918
Quercus robur,-2.28533983230591,42.9474639892578
Fagus sylvatica,-2.82714033126831,48.3585510253906
Acer pseudoplatanus,8.23699378967285,45.6924705505371
Pinus pinaster,-8.88583374023438,43.1744422912598
Picea abies,9.16113376617432,48.1078681945801
Quercus robur,5.25764513015747,49.1893348693848
Pinus sylvestris,21.6395072937012,61.0506935119629
Pinus sylvestris,8.08284473419189,47.5092735290527
Quercus robur,1.58966684341431,42.7982063293457
Acer pseudoplatanus,11.848593711853,47.447437286377
Pinus radiata,-2.70444965362549,43.3335494995117
Fagus sylvatica,8.16068363189697,48.3027038574219
Quercus ilex,-4.40698146820068,42.0620651245117
Fagus sylvatica,9.55574798583984,54.9152870178223
Quercus pubescens,6.15965700149536,44.0131721496582
Picea abies,15.9330167770386,49.0243759155273
Pinus sylvestris,6.35413122177124,61.7066040039063
Picea abies,30.3061466217041,63.9485130310059
Quercus robur,13.9146213531494,50.5176315307617
Pinus halepensis,-2.08167195320129,37.7663078308105
Fagus sylvatica,6.13283777236938,48.0161209106445
Pinus halepensis,-0.906583428382874,37.908992767334
Fagus sylvatica,6.4745454788208,46.1624183654785
Pinus sylvestris,14.8556938171387,46.8318023681641
Pinus sylvestris,25.8423023223877,61.1148948669434
Fagus sylvatica,24.9726963043213,44.9557571411133
Picea abies,10.1699228286743,48.7496948242188
Pinus sylvestris,12.6692066192627,52.554313659668
Pinus sylvestris,20.55224609375,64.5248031616211
Quercus suber,6.64294862747192,43.416015625
Quercus robur,5.3999547958374,48.843921661377
Fagus sylvatica,14.3445768356323,51.0423278808594
Pinus sylvestris,23.3861541748047,63.0980491638184
Picea sitchensis,-4.09383058547974,56.0398826599121
Quercus robur,9.05543994903564,48.0170249938965
Pinus sylvestris,13.1149291992188,62.8191070556641
Quercus pubescens,5.06951141357422,45.0868186950684
Quercus faginea,-3.09184432029724,43.1108627319336
Quercus robur,-1.40087413787842,48.3522186279297
Pinus sylvestris,14.7090721130371,50.5508155822754
Acer pseudoplatanus,1.36116826534271,52.1661109924316
Acer pseudoplatanus,0.703907012939453,48.5498962402344
Pinus sylvestris,7.43119192123413,47.8020172119141
Picea abies,15.6062850952148,50.7177658081055
Fagus sylvatica,14.866397857666,55.1004676818848
Pinus sylvestris,8.90564250946045,57.041576385498
Pinus sylvestris,29.3594589233398,62.9845733642578
Fagus sylvatica,8.64643478393555,49.2813453674316
Pinus nigra,-5.38747596740723,40.3545875549316
Picea abies,14.4749975204468,49.722713470459
Picea abies,29.9660816192627,63.6833076477051
Quercus robur,-2.34050488471985,50.6797637939453
Picea abies,14.9972791671753,49.7999496459961
Pinus pinaster,-4.49652528762817,41.2612342834473
Pinus sylvestris,8.49855899810791,49.621265411377
Quercus pubescens,9.31797218322754,40.0522308349609
Quercus faginea,-3.09397578239441,43.0649375915527
Picea abies,9.09114933013916,52.6570892333984
Picea abies,26.4406509399414,63.7770767211914
Quercus robur,-1.6272109746933,55.1161804199219
Abies alba,11.8657703399658,43.7969741821289
Quercus ilex,-6.60427522659302,38.209846496582
Picea abies,9.63733863830566,49.0820465087891
Picea sitchensis,-3.25477623939514,56.7875099182129
Pinus sylvestris,26.3335838317871,62.5015335083008
Quercus faginea,-1.83860683441162,40.0090827941895
Pinus pinaster,-3.42099213600159,41.7151565551758
Picea abies,28.5445404052734,67.031982421875
Abies alba,6.72066354751587,46.5848579406738
Quercus rubra,21.9120693206787,47.4522552490234
Quercus cerris,18.2749996185303,45.89892578125
Pinus sylvestris,28.9506950378418,63.4576835632324
Quercus rubra,4.83098554611206,51.6389846801758
Pinus pinaster,-4.51346969604492,39.1037254333496
Quercus ilex,2.74312448501587,42.2892723083496
Fagus sylvatica,5.17831230163574,52.1850395202637
Pinus sylvestris,23.2369289398193,55.0190544128418
Pinus sylvestris,2.3252534866333,42.2310523986816
Pinus sylvestris,27.5679035186768,65.4777374267578
Picea abies,6.96615982055664,47.7631149291992
Acer campestre,5.04849576950073,47.8463973999023
Pinus sylvestris,3.13649606704712,44.8694953918457
Fagus sylvatica,13.0784273147583,42.3316116333008
Quercus robur,10.1420583724976,53.1726837158203
Fagus sylvatica,7.34230470657349,50.0048522949219
Fagus sylvatica,13.4340171813965,53.7445678710938
Pinus pinaster,-1.19940960407257,44.5109710693359
Fagus sylvatica,5.2852931022644,48.6138648986816
Acer monspessulanum,1.54002106189728,44.6706733703613
Pinus halepensis,-0.755174160003662,39.6697692871094
Pinus sylvestris,1.66678583621979,42.1604309082031
Quercus faginea,2.1396818161010702,41.7903480529785
Quercus suber,2.62613224983215,41.6551094055176
Quercus robur,1.90970325469971,45.8769836425781
Acer pseudoplatanus,-1.19159436225891,50.679859161377
Picea abies,24.5495986938477,54.5880966186523
Quercus robur,2.97696495056152,46.9200134277344
Fagus sylvatica,10.0898857116699,45.779167175293
Abies nordmanniana,9.25757217407227,55.8755073547363
Quercus petraea,14.5692186355591,50.4213943481445
Quercus petraea,2.40530276298523,47.5863075256348
Pinus sylvestris,29.8986492156982,64.3308639526367
Picea abies,24.5728416442871,58.6151962280273
Fagus sylvatica,-2.56729340553284,42.7576904296875
Quercus ilex,1.07908940315247,41.2832260131836
Acer platanoides,14.7403650283813,50.7206344604492
Picea abies,5.96828746795654,45.657470703125
Quercus petraea,9.30107021331787,48.6666679382324
Pinus sylvestris,7.81226539611816,49.7989768981934
Pinus pinaster,-8.39681148529053,41.5197982788086
Picea abies,22.6360130310059,58.9384498596191
Picea abies,7.87571907043457,59.5209541320801
Quercus pubescens,9.14792251586914,40.5668144226074
Acer campestre,1.42759919166565,49.0244255065918
Quercus robur,0.0465723611414433,44.4293174743652
Pinus mugo,2.11497831344604,42.2601203918457
Abies nordmanniana,10.3636569976807,56.3534965515137
Pinus sylvestris,-0.573432683944702,40.3460845947266
Picea abies,13.3043222427368,50.0689010620117
Pinus sylvestris,11.3555698394775,60.592658996582
Pinus sylvestris,8.81015396118164,59.0102424621582
Pinus sylvestris,13.3349523544312,49.3030090332031
Quercus faginea,-2.09061169624329,42.7248153686523
Pinus sylvestris,17.3479518890381,64.1054153442383
Quercus pubescens,9.35257911682129,42.3764801025391
Picea sitchensis,-9.35808753967285,53.3502807617188
Quercus robur,-1.90166294574738,51.8170700073242
Pinus halepensis,-1.50907361507416,38.7610168457031
Pinus pinaster,-2.62700724601746,38.207893371582
Quercus robur,-2.60934495925903,56.6516036987305
Quercus ilex,0.0918448269367218,40.7070350646973
Quercus robur,-3.30957269668579,50.7439804077148
Pinus sylvestris,21.5147190093994,56.9722518920898
Pinus sylvestris,11.9993314743042,49.9463653564453
Pinus sylvestris,22.0777378082275,67.7472534179688
Pinus pinaster,-7.20482206344604,42.4721260070801
Picea abies,11.0734510421753,51.5232238769531
Pinus pinaster,-4.57980489730835,40.332202911377
Pinus sylvestris,22.3136920928955,62.310489654541
Picea abies,23.3429145812988,55.8107414245605
Fagus sylvatica,11.0994081497192,50.8038139343262
Acer pseudoplatanus,4.56137752532959,48.7700729370117
Quercus suber,-5.65457487106323,36.1242332458496
Pinus mugo,1.28279256820679,42.4636764526367
Picea abies,8.13710689544678,46.7358207702637
Pinus sylvestris,3.78611087799072,44.5033569335938
Quercus robur,3.05845642089844,44.4753723144531
Quercus petraea,-0.249879524111748,48.066463470459
Picea abies,20.6611576080322,66.3271026611328
Quercus pubescens,1.43622887134552,46.573112487793
Pinus sylvestris,25.3984375,57.5214576721191
Picea abies,13.1229219436646,48.1298179626465
Picea abies,14.8003025054932,47.3753204345703
Quercus robur,-8.45612812042236,42.8664894104004
Pinus sylvestris,23.5630702972412,60.7529029846191
Picea abies,9.69697380065918,56.8660049438477
Fagus sylvatica,17.905948638916,46.298023223877
Pinus sylvestris,6.20152378082275,53.0680084228516
Picea abies,10.6798610687256,48.2619285583496
Quercus ilex,9.34806251525879,41.6716575622559
Quercus petraea,6.70342969894409,50.1591148376465
Pinus pinaster,-0.963399350643158,44.4089546203613
Picea abies,24.9948120117188,62.053150177002
Pinus sylvestris,9.08258152008057,49.4746246337891
Pinus radiata,-2.45930004119873,43.1815299987793
Pinus halepensis,-0.988212406635284,38.4112167358398
Picea sitchensis,-5.46143341064453,56.2928314208984
Fagus sylvatica,5.07836627960205,48.9202919006348
Pinus pinaster,-8.86693286895752,41.8744201660156
Abies alba,-0.0233675725758076,42.923770904541
Fagus sylvatica,10.7363309860229,48.4415130615234
Picea abies,14.3688154220581,50.9964027404785
Pinus sylvestris,20.3390407562256,65.9175643920898
Pinus sylvestris,8.42863368988037,50.9152412414551
Quercus pubescens,6.01488399505615,43.9444732666016
Picea abies,10.9414091110229,53.4836387634277
Pinus sylvestris,25.352912902832,64.7211380004883
Pinus pinea,-2.645991563797,39.3677101135254
Picea abies,15.5402183532715,50.6398620605469
Picea abies,13.4504013061523,47.6066589355469
Quercus ilex,-1.82347357273102,42.747386932373
Picea abies,3.62264585494995,45.3883666992188
Picea abies,19.22536277771,63.4878997802734
Picea abies,17.2615928649902,64.4904479980469
Pinus sylvestris,26.9483337402344,62.4230422973633
Pinus halepensis,-5.00471162796021,41.8453254699707
Quercus pubescens,2.06062030792236,42.8543472290039
Picea abies,-2.42190074920654,55.3672485351563
Picea abies,10.6282501220703,48.4421768188477
Pinus halepensis,1.60069525241852,41.9370918273926
Pinus pinaster,-7.90749359130859,37.1943473815918
Picea abies,14.0109214782715,48.9837455749512
Quercus suber,2.65991854667664,42.0747299194336
Quercus suber,-9.07209491729736,38.4924926757813
Quercus robur,2.20203375816345,45.5550689697266
Pinus pinaster,-4.52333068847656,40.2947998046875
Pinus sylvestris,23.6649188995361,62.265308380127
Fagus sylvatica,5.78970098495483,48.5125312805176
Abies alba,7.72527456283569,44.1045951843262
Quercus petraea,4.88767099380493,47.848030090332
Fagus sylvatica,0.641887903213501,52.7085304260254
Fagus sylvatica,6.95686388015747,48.5912055969238
Quercus robur,6.30698156356812,52.8823661804199
Fagus sylvatica,17.0917453765869,50.1032257080078
Quercus robur,5.43615484237671,49.633602142334
Pinus sylvestris,15.4957475662231,49.4073104858398
Pinus canariensis,-17.9256401062012,28.8162059783936
Acer pseudoplatanus,8.00826358795166,48.0660552978516
Picea sitchensis,-2.39355492591858,55.3791618347168
Quercus ilex,-6.44628047943115,42.48046875
Fagus sylvatica,-1.18825280666351,54.5114707946777
Pinus sylvestris,3.96791744232178,45.5080795288086
Pinus sylvestris,25.7512664794922,64.0341796875
Quercus petraea,2.9745078086853,48.112190246582
Picea abies,9.28899669647217,59.382396697998
Picea abies,30.779857635498,62.4629707336426
Quercus robur,5.1786994934082,46.165843963623
Quercus petraea,7.30040264129639,49.5090217590332
Pinus sylvestris,14.1382007598877,49.0331420898438
Pinus sylvestris,25.3697872161865,58.7834930419922
Pinus sylvestris,18.7463493347168,69.2763290405273
Quercus robur,24.7119445800781,54.9897880554199
Quercus robur,16.3723697662354,46.7707901000977
Picea abies,9.81802368164063,48.3268508911133
Pinus pinaster,3.77623391151428,44.2496032714844
Pinus pinaster,-3.11256122589111,41.866024017334
Pinus sylvestris,13.5897035598755,59.8692016601563
Quercus petraea,1.98470306396484,43.6822776794434
Pinus pinaster,-9.17101287841797,43.0000648498535
Quercus robur,20.1375026702881,47.5056800842285
Quercus petraea,2.8923237323761,48.504264831543
Pinus sylvestris,1.83358800411224,45.6086463928223
Picea abies,24.4321155548096,61.355884552002
Picea abies,14.0751647949219,47.0894622802734
Picea abies,24.4114971160889,68.0808334350586
Fagus sylvatica,9.79031658172607,48.5067367553711
Quercus ilex,-4.84390592575073,38.3365516662598
Quercus ilex,-4.3303599357605,40.2867546081543
Picea abies,21.3994159698486,56.427806854248
Picea abies,12.2758617401123,50.1930236816406
Pinus sylvestris,26.396785736084,64.5977554321289
Quercus robur,3.77263355255127,49.8291435241699
Pinus halepensis,-1.17864942550659,39.2019348144531
Fagus sylvatica,9.53030395507813,47.3720893859863
Pinus sylvestris,2.54672169685364,41.912223815918
Pinus mugo,1.06307637691498,42.6259880065918
Fagus sylvatica,5.65395450592041,45.8976287841797
Pinus mugo,8.65762329101563,46.8336143493652
Quercus robur,1.54566133022308,46.5456047058105
Quercus faginea,-0.960938394069672,42.5534896850586
Acer pseudoplatanus,9.18031311035156,54.2034454345703
Pinus sylvestris,29.3247566223145,64.2815475463867
Pinus sylvestris,-3.76717305183411,41.036319732666
Quercus petraea,4.94390630722046,49.031436920166
Picea abies,14.4951591491699,60.2398109436035
Pinus sylvestris,27.3071784973145,66.8584976196289
Pinus sylvestris,-0.598918855190277,40.4982376098633
Quercus pubescens,8.94889163970947,40.5196495056152
Fagus sylvatica,11.7577257156372,45.9268455505371
Pinus sylvestris,11.6087503433228,60.1849060058594
Picea abies,17.6845455169678,59.5593643188477
Pinus sylvestris,28.3430995941162,64.2885208129883
Pinus sylvestris,5.76166152954102,44.6747932434082
Quercus petraea,5.31406736373901,46.397388458252
Fagus sylvatica,7.13141202926636,50.4945411682129
Fagus sylvatica,12.3338117599487,54.148120880127
Pinus sylvestris,28.3924732208252,69.1299819946289
Quercus robur,6.40001487731934,51.9315872192383
Picea abies,24.6684494018555,64.0847625732422
Fagus sylvatica,17.23779296875,49.1189384460449
Quercus robur,8.57273101806641,47.0666389465332
Quercus petraea,7.26129817962646,47.4827346801758
Pinus contorta,-9.62660980224609,54.0485916137695
Quercus robur,3.00198006629944,48.3035774230957
Pinus sylvestris,2.33842182159424,42.2229881286621
Quercus faginea,0.650507926940918,42.0526351928711
Acer pseudoplatanus,10.6367864608765,55.2649421691895
Quercus petraea,5.88540506362915,47.0879707336426
Pinus sylvestris,30.7189140319824,62.838451385498
Quercus pyrenaica,-2.23401618003845,40.9556541442871
Picea abies,14.8358058929443,48.3202667236328
Picea sitchensis,9.3987340927124,57.0807189941406
Pinus sylvestris,18.9091281890869,63.4428443908691
Quercus robur,-1.38116765022278,49.6349449157715
Picea abies,14.6019048690796,61.2737350463867
Picea sitchensis,-9.07443618774414,52.0073051452637
Quercus robur,6.17424440383911,52.8692092895508
Acer platanoides,25.5161743164063,55.1207084655762
Quercus suber,2.51119780540466,41.7100410461426
Quercus robur,9.54038047790527,53.5043869018555
Picea abies,27.0418071746826,58.6367111206055
Quercus faginea,-2.56103515625,38.5004386901855
Picea abies,15.0691843032837,61.8721580505371
Quercus robur,2.0034818649292,44.7978706359863
Pinus sylvestris,26.5583744049072,59.1863632202148
Picea abies,24.7739639282227,67.0318450927734
Pinus halepensis,-1.52284836769104,39.4353332519531
Quercus ilex,-3.54191088676453,42.0370445251465
Fagus sylvatica,7.36773633956909,48.7727127075195
Quercus pubescens,2.16471862792969,42.0644683837891
Pinus sylvestris,10.9765672683716,49.6719818115234
Pinus sylvestris,17.4754543304443,65.4431228637695
Fagus sylvatica,-2.4177987575531,42.6941261291504
Fagus sylvatica,10.9894332885742,47.5666351318359
Pinus pinaster,-8.60815811157227,38.3535385131836
Pinus sylvestris,12.1774845123291,52.6047554016113
Picea abies,13.7189855575562,48.9218101501465
Pinus pinaster,-7.48638343811035,41.2709770202637
Fagus sylvatica,-1.72021090984344,47.9640998840332
Abies alba,1.06172978878021,42.6349449157715
Pinus nigra,-5.4204249382019,41.7906913757324
Quercus robur,-1.66401886940002,43.3124809265137
Picea abies,-2.55594825744629,51.7848510742188
Quercus robur,12.6539125442505,54.3664245605469
Quercus pubescens,11.6382236480713,44.0805435180664
Quercus robur,5.59893083572388,48.4465560913086
Picea sitchensis,-4.06711435317993,55.1103820800781
Fagus sylvatica,-0.198148295283318,51.8872871398926
Pinus sylvestris,20.8236045837402,65.9141616821289
Fagus sylvatica,24.5437088012695,46.1599426269531
Pinus nigra,0.309437364339828,40.8379135131836
Quercus ilex,5.15725803375244,44.3684997558594
Picea abies,8.10554313659668,58.2196273803711
Fagus sylvatica,-0.664524793624878,42.7490730285645
Pinus pinaster,-8.53764152526855,38.3118782043457
Pinus pinaster,-2.66015028953552,38.2309532165527
Pinus sylvestris,30.6779136657715,62.3176078796387
Picea abies,8.77309417724609,58.5781288146973
Picea abies,7.98016881942749,51.0881195068359
Fagus sylvatica,18.3942031860352,48.504451751709
Pinus sylvestris,26.2455806732178,58.3763542175293
Quercus cerris,20.9986114501953,48.5112113952637
Pinus sylvestris,24.9822120666504,57.1753959655762
Quercus robur,1.65741860866547,49.936882019043
Quercus pyrenaica,-4.0079665184021,40.8740844726563
Pinus pinea,-3.65461206436157,38.6661491394043
Quercus petraea,8.35235691070557,45.6943283081055
Quercus ilex,-3.49452996253967,38.3085060119629
Fagus sylvatica,6.85114574432373,46.8050155639648
Pinus sylvestris,9.26204204559326,44.7942695617676
Pinus sylvestris,-3.10086846351624,42.7627220153809
Quercus robur,-2.688157081604,51.3153343200684
Fagus sylvatica,15.2238836288452,50.6006164550781
Picea abies,14.7542629241943,50.017578125
Quercus pubescens,6.724036693573,43.5089454650879
Pinus sylvestris,23.900182723999,54.1243667602539
Pinus sylvestris,26.2098217010498,57.3402519226074
Picea abies,28.8637752532959,66.4942321777344
Quercus pyrenaica,-2.19424438476563,42.0283050537109
Fagus sylvatica,22.0408973693848,48.8477096557617
Quercus cerris,9.56844711303711,44.3180885314941
Quercus suber,-8.80362701416016,39.7220306396484
Pinus sylvestris,10.6849308013916,53.4583930969238
Quercus ilex,-2.87676191329956,38.4582901000977
Pinus pinaster,-4.30402326583862,41.3718070983887
Quercus petraea,9.85251140594482,50.3414688110352
Quercus pyrenaica,-6.26620197296143,42.6845550537109
Fagus sylvatica,15.127462387085,50.8842086791992
Picea abies,23.9979190826416,55.1867408752441
Picea abies,26.3243827819824,61.3468627929688
Picea abies,17.312967300415,49.0688934326172
Quercus robur,17.5187797546387,47.1577453613281
Pinus sylvestris,29.479564666748,63.1936454772949
Pinus halepensis,-2.55625510215759,39.6903762817383
Quercus ilex,-6.96312713623047,38.1091499328613
Pinus pinaster,2.87663626670837,41.9815711975098
Picea abies,10.8770961761475,47.2075309753418
Picea abies,8.5992488861084,48.5250816345215
Pinus nigra,-2.06348180770874,43.0744438171387
Pinus sylvestris,9.65282726287842,56.3175888061523
Acer campestre,-0.702625215053558,54.2098083496094
Quercus ilex,-6.54511070251465,42.3445930480957
Pinus sylvestris,1.89487504959106,42.2698287963867
Pinus sylvestris,7.76577854156494,52.5587539672852
Pinus contorta,15.2205123901367,62.2101440429688
Picea sitchensis,-5.5641975402832,55.6101989746094
Quercus robur,3.11189079284668,48.1931190490723
Acer platanoides,24.855411529541,54.5148162841797
Pinus contorta,9.42261600494385,56.5954093933105
Acer pseudoplatanus,13.9206819534302,42.1577033996582
Pinus contorta,-2.74016976356506,56.5475387573242
Picea abies,11.1057434082031,49.8686408996582
Picea abies,16.6916618347168,50.0552825927734
Quercus petraea,2.36975693702698,42.0712089538574
Picea abies,25.2786178588867,64.3585891723633
Picea abies,-2.41643023490906,51.6542091369629
Quercus pyrenaica,-0.760061144828796,45.6569290161133
Quercus faginea,-2.76610779762268,42.3036766052246
Pinus nigra,1.63120853900909,42.0667152404785
Pinus sylvestris,16.7961463928223,47.3048782348633
Pinus sylvestris,17.447826385498,46.0054473876953
Fagus sylvatica,-3.41790270805359,56.1451377868652
Pinus pinaster,-8.4050235748291,42.6265907287598
Pinus halepensis,-0.732238709926605,39.1067047119141
Quercus petraea,-6.72542095184326,43.1514587402344
Pinus halepensis,6.54882431030273,43.5483551025391
Pinus sylvestris,18.744441986084,63.4977035522461
Pinus sylvestris,-3.52915215492249,41.3254928588867
Quercus petraea,17.799036026001,48.3130569458008
Picea abies,10.3098907470703,59.6807746887207
Quercus ilex,3.56926131248474,43.7484855651855
Picea abies,22.3456172943115,61.5672798156738
Quercus robur,2.47734785079956,45.6112442016602
